gameId,characterNum,bestWeapon,routeId,mmrBefore,mmrGain,gameRank,equipment
65628251,22,3,0,8405,75,1,"{""0"": 108505, ""1"": 202517, ""2"": 201537, ""3"": 203404, ""4"": 204407}"
65628251,56,20,0,8475,-25,5,"{""0"": 119503, ""1"": 202503, ""2"": 201526, ""3"": 203507, ""4"": 204506}"
65669377,32,5,0,0,0,2,"{""0"": 112701, ""1"": 202529, ""2"": 201525, ""3"": 205501, ""4"": 204502}"
65669377,3,19,0,0,0,2,"{""0"": 107702, ""1"": 202503, ""2"": 201526, ""3"": 205507, ""4"": 204511}"
65669377,70,6,0,0,0,1,"{""0"": 113701, ""1"": 202525, ""2"": 201525, ""3"": 205501, ""4"": 204510}"
65669377,27,9,0,0,0,1,"{""0"": 116701, ""1"": 202529, ""2"": 201529, ""3"": 205501, ""4"": 204509}"
65669377,76,3,0,0,0,1,"{""0"": 104405, ""1"": 202527, ""2"": 201524, ""3"": 705601, ""4"": 204501}"
65669377,18,15,0,0,0,1,"{""0"": 101503, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204513}"
65669377,4,3,0,0,0,2,"{""0"": 108701, ""1"": 202515, ""2"": 202528, ""3"": 205501, ""4"": 204510}"
65669377,76,3,0,0,0,2,"{""0"": 108702, ""1"": 202522, ""2"": 201524, ""3"": 705603, ""4"": 204501}"
65668960,23,18,0,0,0,2,"{""0"": 103502, ""1"": 202518, ""2"": 201503, ""3"": 705619, ""4"": 204511}"
65668960,19,6,0,0,0,1,"{""0"": 113411, ""1"": 202209, ""2"": 201533, ""3"": 205508, ""4"": 204405}"
65668960,47,4,0,0,0,2,"{""0"": 109702, ""1"": 202514, ""2"": 201503, ""3"": 203413, ""4"": 204413}"
65668960,35,2,0,0,0,2,"{""0"": 111702, ""1"": 202514, ""2"": 201411, ""3"": 203413, ""4"": 204501}"
65668960,76,3,0,0,0,1,"{""0"": 104405, ""1"": 202531, ""2"": 201524, ""3"": 705601, ""4"": 204413}"
65668960,18,15,0,0,0,1,"{""0"": 101503, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204419}"
65668960,22,3,0,0,0,2,"{""0"": 108504, ""1"": 202515, ""2"": 201411, ""3"": 705614, ""4"": 204501}"
65668960,32,5,0,0,0,1,"{""0"": 112701, ""1"": 201534, ""2"": 201518, ""3"": 205501, ""4"": 204416}"
65668467,78,16,0,0,0,1,"{""0"": 102504, ""1"": 202505, ""2"": 201535, ""3"": 203503, ""4"": 204502}"
65668467,18,15,0,0,0,2,"{""0"": 101503, ""1"": 202514, ""2"": 201503, ""3"": 205507, ""4"": 204405}"
65668467,60,6,0,0,0,2,"{""0"": 113702, ""1"": 202503, ""2"": 201526, ""3"": 203515, ""4"": 204413}"
65668467,4,13,0,0,0,2,"{""0"": 104702, ""1"": 202527, ""2"": 201528, ""3"": 705601, ""4"": 204409}"
65668467,7,2,0,0,0,1,"{""0"": 111702, ""1"": 202503, ""2"": 201533, ""3"": 203510, ""4"": 204511}"
65668467,86,1,0,0,0,1,"{""0"": 110701, ""1"": 202515, ""2"": 201535, ""3"": 203513, ""4"": 204417}"
65668467,44,25,0,0,0,2,"{""0"": 601506, ""1"": 202527, ""2"": 201537, ""3"": 203516, ""4"": 204409}"
65668467,18,15,0,0,0,1,"{""0"": 101503, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204419}"
65645568,76,3,0,0,0,2,"{""0"": 104405, ""1"": 202522, ""2"": 201524, ""3"": 203516, ""4"": 204413}"
65645568,19,6,0,0,0,1,"{""0"": 113411, ""1"": 202503, ""2"": 201533, ""3"": 205507, ""4"": 204405}"
65645568,46,16,0,0,0,1,"{""0"": 102504, ""1"": 202515, ""2"": 201501, ""3"": 203509, ""4"": 204502}"
65645568,31,7,0,0,0,2,"{""0"": 114701, ""1"": 201534, ""2"": 202528, ""3"": 203502, ""4"": 204507}"
65645568,60,6,0,0,0,1,"{""0"": 113503, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204413}"
65645568,65,16,0,0,0,2,"{""0"": 102504, ""1"": 202524, ""2"": 201501, ""3"": 203516, ""4"": 204501}"
65645568,18,15,0,0,0,1,"{""0"": 101503, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204419}"
65645568,43,5,0,0,0,2,"{""0"": 112702, ""1"": 202514, ""2"": 201503, ""3"": 203510, ""4"": 204513}"
65645229,47,4,0,0,0,2,"{""0"": 109702, ""1"": 202503, ""2"": 705620, ""3"": 203413, ""4"": 204502}"
65645229,81,9,0,0,0,2,"{""0"": 116503, ""1"": 202503, ""2"": 201526, ""3"": 203510, ""4"": 204513}"
65645229,66,24,0,0,0,2,"{""0"": 130702, ""1"": 202526, ""2"": 201503, ""3"": 705619, ""4"": 204413}"
65645229,31,7,0,0,0,1,"{""0"": 114701, ""1"": 202529, ""2"": 201525, ""3"": 205501, ""4"": 204507}"
65645229,18,15,0,0,0,1,"{""0"": 101503, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204419}"
65645229,50,21,0,0,0,1,"{""0"": 120406, ""1"": 202416, ""2"": 201524, ""3"": 705601, ""4"": 204409}"
65645229,90,11,0,0,0,1,"{""0"": 118702, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204419}"
65645229,18,15,0,0,0,2,"{""0"": 101503, ""1"": 202527, ""2"": 201526, ""3"": 705601, ""4"": 204413}"
65644772,83,6,0,0,0,2,"{""0"": 113408, ""1"": 202502, ""2"": 705620, ""3"": 205502, ""4"": 204513}"
65644772,9,10,0,0,0,2,"{""0"": 117701, ""1"": 201534, ""2"": 201525, ""3"": 205501, ""4"": 204510}"
65644772,29,1,0,0,0,1,"{""0"": 110503, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204503}"
65644772,75,22,0,0,0,2,"{""0"": 121702, ""1"": 202209, ""2"": 201503, ""3"": 203510, ""4"": 204405}"
65644772,73,24,0,0,0,2,"{""0"": 130503, ""1"": 202516, ""2"": 201536, ""3"": 705604, ""4"": 204413}"
65644772,56,20,0,0,0,1,"{""0"": 119702, ""1"": 202503, ""2"": 201526, ""3"": 205508, ""4"": 204413}"
65644772,89,9,0,0,0,1,"{""0"": 116409, ""1"": 202503, ""2"": 201526, ""3"": 205505, ""4"": 204513}"
65644772,42,24,0,0,0,1,"{""0"": 130701, ""1"": 202209, ""2"": 201503, ""3"": 705619, ""4"": 204511}"
65629548,40,6,0,0,0,2,"{""0"": 113501, ""1"": 202525, ""2"": 201525, ""3"": 205501, ""4"": 204502}"
65629548,7,1,0,0,0,2,"{""0"": 110701, ""1"": 202515, ""2"": 201521, ""3"": 705614, ""4"": 204502}"
65629548,36,5,0,0,0,2,"{""0"": 112503, ""1"": 202514, ""2"": 705620, ""3"": 203510, ""4"": 204513}"
65629548,18,15,0,0,0,2,"{""0"": 101501, ""1"": 202514, ""2"": 201411, ""3"": 203510, ""4"": 204419}"
65629548,1,14,0,0,0,1,"{""0"": 105408, ""1"": 202515, ""2"": 201501, ""3"": 705614, ""4"": 204502}"
65629548,58,10,0,0,0,1,"{""0"": 117505, ""1"": 202503, ""2"": 201507, ""3"": 205502, ""4"": 204419}"
65629548,18,15,0,0,0,1,"{""0"": 101503, ""1"": 202503, ""2"": 201526, ""3"": 205508, ""4"": 204419}"
65629548,4,13,0,0,0,1,"{""0"": 104401, ""1"": 202503, ""2"": 201533, ""3"": 203510, ""4"": 204405}"
65629339,23,15,0,0,0,2,"{""0"": 101501, ""1"": 202503, ""2"": 201411, ""3"": 203510, ""4"": 204511}"
65629339,10,1,0,0,0,1,"{""0"": 110501, ""1"": 202416, ""2"": 201537, ""3"": 705601, ""4"": 204401}"
65629339,40,6,0,0,0,2,"{""0"": 113501, ""1"": 201534, ""2"": 201525, ""3"": 205501, ""4"": 204502}"
65629339,49,19,0,0,0,1,"{""0"": 107701, ""1"": 202529, ""2"": 201535, ""3"": 203502, ""4"": 204407}"
65629339,18,15,0,0,0,2,"{""0"": 101503, ""1"": 202514, ""2"": 201503, ""3"": 203507, ""4"": 204511}"
65629339,45,4,0,0,0,2,"{""0"": 109501, ""1"": 202522, ""2"": 201524, ""3"": 705601, ""4"": 204413}"
65629339,18,15,0,0,0,1,"{""0"": 101503, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204419}"
65629339,90,11,0,0,0,1,"{""0"": 118504, ""1"": 202514, ""2"": 201423, ""3"": 705619, ""4"": 204505}"
65629010,29,1,2273,0,0,8,"{""0"": 110502, ""1"": 202412, ""2"": 201405, ""3"": 203413, ""4"": 204503}"
65629010,78,16,0,0,0,8,"{""0"": 102504, ""1"": 202505, ""2"": 201417, ""3"": 205304, ""4"": 204503}"
65629010,22,3,16294,0,0,3,"{""0"": 108404, ""1"": 202407, ""2"": 201403, ""3"": 203404, ""4"": 204403}"
65629010,88,3,4808,0,0,7,"{""0"": 108404, ""1"": 202507, ""2"": 201419, ""3"": 205309, ""4"": 204412}"
65629010,11,18,23244,0,0,2,"{""0"": 103507, ""1"": 202512, ""2"": 201530, ""3"": 203515, ""4"": 204407}"
65629010,1,14,39047,0,0,5,"{""0"": 105405, ""1"": 202515, ""2"": 201521, ""3"": 203407, ""4"": 204304}"
65629010,19,6,24113,0,0,5,"{""0"": 113406, ""1"": 202419, ""2"": 201503, ""3"": 203306, ""4"": 204419}"
65629010,19,24,9912,0,0,3,"{""0"": 130501, ""1"": 202503, ""2"": 201520, ""3"": 205505, ""4"": 204410}"
65629010,71,14,1757,0,0,6,"{""0"": 105405, ""1"": 202524, ""2"": 201419, ""3"": 203406, ""4"": 204402}"
65629010,89,9,8431,0,0,4,"{""0"": 116406, ""1"": 202501, ""2"": 201526, ""3"": 203510, ""4"": 204410}"
65629010,89,9,8431,0,0,8,"{""0"": 116406, ""1"": 202501, ""2"": 201526, ""3"": 203506, ""4"": 204419}"
65629010,25,11,41,0,0,1,"{""0"": 118701, ""1"": 202509, ""2"": 201525, ""3"": 205408, ""4"": 204504}"
65629010,35,1,0,0,0,4,"{""0"": 110701, ""1"": 202512, ""2"": 201530, ""3"": 205305, ""4"": 204509}"
65629010,49,19,12313,0,0,7,"{""0"": 107403, ""1"": 202420, ""2"": 201421, ""3"": 203502, ""4"": 204402}"
65629010,28,3,0,0,0,2,"{""0"": 104405, ""1"": 202503, ""2"": 201411, ""3"": 205505, ""4"": 204513}"
65629010,43,5,2224,0,0,6,"{""0"": 112501, ""1"": 202511, ""2"": 201503, ""3"": 203501, ""4"": 204415}"
65629010,18,15,4645,0,0,6,"{""0"": 101402, ""1"": 202104, ""2"": 201526, ""3"": 203507, ""4"": 204406}"
65629010,79,8,41406,0,0,7,"{""0"": 115406, ""1"": 202404, ""2"": 201503, ""3"": 205201, ""4"": 204419}"
65629010,16,9,14182,0,0,2,"{""0"": 116702, ""1"": 202503, ""2"": 201507, ""3"": 205505, ""4"": 204410}"
65629010,42,24,0,0,0,4,"{""0"": 130405, ""1"": 202526, ""2"": 201533, ""3"": 705608, ""4"": 204410}"
65629010,80,19,3794,0,0,5,"{""0"": 107403, ""1"": 202411, ""2"": 201414, ""3"": 705614, ""4"": 204414}"
65629010,74,3,0,0,0,1,"{""0"": 108502, ""1"": 202421, ""2"": 201501, ""3"": 203404, ""4"": 204514}"
65629010,79,8,41406,0,0,1,"{""0"": 115702, ""1"": 202501, ""2"": 201503, ""3"": 205507, ""4"": 204513}"
65629010,89,9,8431,0,0,3,"{""0"": 116403, ""1"": 202514, ""2"": 201503, ""3"": 203510, ""4"": 204410}"
65674455,83,6,0,8212,-50,7,"{""0"": 113405, ""1"": 202501, ""2"": 201507, ""3"": 205504, ""4"": 204419}"
65674455,20,4,6763,7884,97,1,"{""0"": 109503, ""1"": 202407, ""2"": 201524, ""3"": 705601, ""4"": 204409}"
65674455,75,22,13051,7790,75,2,"{""0"": 121503, ""1"": 202209, ""2"": 201503, ""3"": 203510, ""4"": 204505}"
65674455,1,18,6665,8105,0,6,"{""0"": 103503, ""1"": 202505, ""2"": 201417, ""3"": 203408, ""4"": 204507}"
65674455,58,10,8193,8480,-12,4,"{""0"": 117505, ""1"": 202501, ""2"": 201533, ""3"": 203510, ""4"": 204513}"
65674455,4,13,46620,8398,-58,8,"{""0"": 104402, ""1"": 202417, ""2"": 201412, ""3"": 203409, ""4"": 204303}"
65674455,59,2,7799,7881,-12,3,"{""0"": 111504, ""1"": 202509, ""2"": 201501, ""3"": 203503, ""4"": 204407}"
65674455,42,24,12496,8133,-14,3,"{""0"": 130401, ""2"": 201423, ""3"": 203507, ""4"": 204419}"
65674455,75,22,3230,7846,-52,8,"{""0"": 121403, ""1"": 202419, ""2"": 201409, ""3"": 203403, ""4"": 204415}"
65674455,67,14,0,7935,-18,5,"{""0"": 105503, ""1"": 202502, ""2"": 201526, ""3"": 203510, ""4"": 204512}"
65674455,71,14,1757,7924,73,2,"{""0"": 105408, ""1"": 202524, ""2"": 201524, ""3"": 203508, ""4"": 204508}"
65674455,78,16,1023,7936,-54,8,"{""0"": 102406, ""1"": 202420, ""2"": 201417, ""3"": 205304, ""4"": 204402}"
65674455,26,9,2967,7757,-6,4,"{""0"": 116702, ""1"": 202526, ""2"": 705620, ""3"": 203501, ""4"": 204414}"
65674455,65,16,10311,7889,-48,7,"{""0"": 102504, ""1"": 202420, ""2"": 201501, ""3"": 205308, ""4"": 204403}"
65674455,15,6,3255,8114,95,1,"{""0"": 113702, ""1"": 202511, ""2"": 201503, ""3"": 205504, ""4"": 204505}"
65674455,16,9,35150,8412,-22,5,"{""0"": 116702, ""1"": 202503, ""2"": 201526, ""3"": 205505, ""4"": 204419}"
65674455,1,18,0,8284,-14,3,"{""0"": 103503, ""1"": 202525, ""2"": 201535, ""3"": 203408, ""4"": 204416}"
65674455,31,7,5212,8479,69,2,"{""0"": 114701, ""1"": 201534, ""2"": 202528, ""3"": 205501, ""4"": 204507}"
65674455,70,6,9394,8183,-50,7,"{""0"": 113502, ""1"": 202525, ""2"": 201404, ""3"": 205501, ""4"": 204418}"
65674455,28,3,3073,7874,0,6,"{""0"": 108501, ""1"": 202307, ""2"": 201504, ""3"": 705619, ""4"": 204406}"
65674455,25,11,6932,7841,-16,5,"{""0"": 118404, ""1"": 202529, ""2"": 201502, ""3"": 205408, ""4"": 204416}"
65674455,1,14,0,8025,-8,4,"{""0"": 105408, ""1"": 202515, ""2"": 201521, ""3"": 203509, ""4"": 204510}"
65674455,2,10,0,8281,95,1,"{""0"": 117406, ""1"": 202523, ""2"": 201525, ""3"": 203502, ""4"": 204407}"
65674455,79,8,41406,8342,0,6,"{""0"": 115504, ""1"": 202404, ""2"": 201503, ""3"": 203510, ""4"": 204419}"
65674240,5,5,45080,8204,-58,7,"{""0"": 112501, ""1"": 202412, ""2"": 201526, ""3"": 203403, ""4"": 204406}"
65674240,75,22,0,7743,88,1,"{""0"": 121503, ""1"": 202511, ""2"": 201503, ""3"": 205507, ""4"": 204410}"
65674240,88,3,38463,7799,-30,5,"{""0"": 108505, ""1"": 202407, ""2"": 201537, ""3"": 705607, ""4"": 204403}"
65674240,4,13,46620,8409,-11,3,"{""0"": 104402, ""1"": 202527, ""2"": 201403, ""3"": 705603, ""4"": 204409}"
65674240,23,18,5569,8377,-42,6,"{""0"": 103404, ""1"": 202518, ""2"": 201413, ""3"": 203410, ""4"": 204419}"
65674240,88,3,0,8419,-60,7,"{""0"": 108403, ""1"": 202521, ""2"": 201406, ""3"": 205309, ""4"": 204417}"
65674240,77,24,7162,8297,8,4,"{""0"": 130504, ""1"": 202514, ""2"": 201503, ""3"": 203501, ""4"": 204410}"
65674240,59,2,0,7876,10,4,"{""0"": 111504, ""1"": 202420, ""2"": 201501, ""3"": 203404, ""4"": 204417}"
65674240,89,9,8431,8371,82,1,"{""0"": 116502, ""1"": 202502, ""2"": 201526, ""3"": 203510, ""4"": 204410}"
65674240,29,1,2273,8114,84,1,"{""0"": 110702, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204410}"
65674240,1,18,0,7962,-38,6,"{""0"": 103501, ""1"": 202525, ""2"": 201525, ""3"": 205308, ""4"": 204416}"
65674240,79,8,8007,8467,118,2,"{""0"": 115702, ""1"": 202501, ""2"": 201503, ""3"": 203510, ""4"": 204513}"
65674240,78,16,1023,7943,-7,3,"{""0"": 102504, ""1"": 202505, ""2"": 201509, ""3"": 205306, ""4"": 204402}"
65674240,18,15,0,7717,-5,3,"{""0"": 101504, ""1"": 202503, ""2"": 201526, ""3"": 203410, ""4"": 204506}"
65674240,29,1,2273,7633,124,2,"{""0"": 110702, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204505}"
65674240,16,9,35150,8292,120,2,"{""0"": 116403, ""1"": 202503, ""2"": 201526, ""3"": 205505, ""4"": 204410}"
65674240,11,18,0,8318,-34,5,"{""0"": 103402, ""1"": 202524, ""2"": 201527, ""3"": 203404, ""4"": 204514}"
65674240,28,3,3073,7864,10,4,"{""0"": 104405, ""1"": 202307, ""2"": 201504, ""3"": 705619, ""4"": 204406}"
65674240,28,3,3073,7685,-54,7,"{""0"": 104405, ""1"": 202503, ""2"": 201409, ""3"": 203410, ""4"": 204406}"
65674240,3,21,0,7742,-36,6,"{""0"": 120406, ""1"": 202419, ""2"": 201526, ""3"": 205406, ""4"": 204412}"
65674240,31,7,8693,8103,-34,5,"{""0"": 114401, ""1"": 202509, ""2"": 201518, ""3"": 205501, ""4"": 204408}"
65673933,11,18,0,7957,-22,4,"{""0"": 103504, ""1"": 202530, ""2"": 201527, ""3"": 203503, ""4"": 204417}"
65673933,82,21,0,8458,95,1,"{""0"": 120405, ""1"": 202513, ""2"": 201501, ""3"": 203404, ""4"": 204514}"
65673933,68,1,2089,8011,-22,4,"{""0"": 110406, ""1"": 202522, ""2"": 201413, ""3"": 203402, ""4"": 204401}"
65673933,2,10,4231,8446,-22,5,"{""0"": 117406, ""1"": 201534, ""2"": 201525, ""3"": 205408, ""4"": 204510}"
65673933,32,5,0,8232,-30,7,"{""0"": 112406, ""1"": 202418, ""2"": 201518, ""3"": 205501, ""4"": 204416}"
65673933,77,24,5526,7720,101,1,"{""0"": 130501, ""1"": 202209, ""2"": 201526, ""3"": 205507, ""4"": 204405}"
65673933,87,24,0,8050,-28,7,"{""0"": 130504, ""1"": 202503, ""2"": 201519, ""3"": 203410, ""4"": 204406}"
65673933,74,3,0,7982,-18,5,"{""0"": 108502, ""1"": 202517, ""2"": 201501, ""3"": 203404, ""4"": 204512}"
65673933,88,3,0,8345,74,2,"{""0"": 108505, ""1"": 202521, ""2"": 201537, ""3"": 705607, ""4"": 204507}"
65673933,14,21,0,8038,76,2,"{""0"": 120501, ""1"": 202503, ""2"": 201533, ""3"": 203510, ""4"": 204505}"
65673933,73,24,4109,8433,-15,6,"{""0"": 130403, ""1"": 202516, ""2"": 201409, ""3"": 705604, ""4"": 204406}"
65673933,47,4,0,7864,-11,6,"{""0"": 109404, ""1"": 202514, ""2"": 201423, ""3"": 203413, ""4"": 204410}"
65673933,58,10,8193,8478,-11,3,"{""0"": 117505, ""1"": 202501, ""2"": 201533, ""3"": 205507, ""4"": 204406}"
65673933,78,16,1023,7867,76,2,"{""0"": 102504, ""1"": 202505, ""2"": 201523, ""3"": 203503, ""4"": 204503}"
65673933,33,1,0,7970,-28,7,"{""0"": 110504, ""1"": 202518, ""2"": 201422, ""3"": 205406, ""4"": 204406}"
65673933,77,24,8371,8002,-11,6,"{""0"": 130504, ""1"": 202404, ""2"": 201503, ""3"": 203510, ""4"": 204410}"
65673933,16,9,35150,8195,97,1,"{""0"": 116403, ""1"": 202503, ""2"": 201507, ""3"": 205505, ""4"": 204505}"
65673933,79,8,8007,7690,-5,3,"{""0"": 115504, ""1"": 202511, ""2"": 201503, ""3"": 203510, ""4"": 204414}"
65673933,77,24,8371,7852,-18,5,"{""0"": 130504, ""1"": 202209, ""2"": 201503, ""3"": 203501, ""4"": 204513}"
65673933,26,9,0,8199,-9,3,"{""0"": 116403, ""1"": 202508, ""2"": 201503, ""3"": 203507, ""4"": 204505}"
65673933,2,10,0,8260,-24,4,"{""0"": 117406, ""1"": 202510, ""2"": 201525, ""3"": 203502, ""4"": 204507}"
65673754,80,19,0,8164,-24,4,"{""0"": 107403, ""1"": 202515, ""2"": 201414, ""3"": 705614, ""4"": 204414}"
65673754,15,5,16800,8441,64,1,"{""0"": 112503, ""1"": 202502, ""2"": 201503, ""3"": 205504, ""4"": 204513}"
65673754,9,10,1889,8174,66,1,"{""0"": 117406, ""1"": 202510, ""2"": 201525, ""3"": 205408, ""4"": 204509}"
65673754,70,6,11421,7866,60,3,"{""0"": 113502, ""1"": 202504, ""2"": 202528, ""3"": 205501, ""4"": 204504}"
65673754,20,4,6763,7831,72,2,"{""0"": 109503, ""1"": 202407, ""2"": 201524, ""3"": 203402, ""4"": 204512}"
65673754,45,4,4127,8364,-26,4,"{""0"": 109405, ""1"": 202527, ""2"": 201403, ""3"": 203402, ""4"": 204409}"
65673754,25,11,88,7923,-48,7,"{""0"": 118404, ""1"": 202529, ""2"": 201404, ""3"": 205408, ""4"": 204416}"
65673754,81,9,4157,7696,-31,5,"{""0"": 116404, ""1"": 202508, ""2"": 201526, ""3"": 203512, ""4"": 204410}"
65673754,59,2,0,8397,66,2,"{""0"": 111504, ""1"": 202521, ""2"": 201501, ""3"": 203404, ""4"": 204508}"
65673754,76,3,1911,8096,-46,6,"{""0"": 108501, ""1"": 202522, ""2"": 201413, ""3"": 205601, ""4"": 204401}"
65673754,88,3,4808,7738,70,1,"{""0"": 108502, ""1"": 202507, ""2"": 201403, ""3"": 203508, ""4"": 204407}"
65673754,84,18,25067,8470,-37,5,"{""0"": 103503, ""1"": 202505, ""2"": 201418, ""3"": 203407, ""4"": 204507}"
65673754,39,18,0,7849,-20,4,"{""0"": 103503, ""1"": 202529, ""2"": 201535, ""3"": 203502, ""4"": 204504}"
65673754,17,5,7911,7910,-46,6,"{""0"": 112407, ""1"": 202511, ""2"": 201503, ""3"": 203403, ""4"": 204410}"
65673754,84,18,16786,8351,56,3,"{""0"": 103701, ""1"": 202505, ""2"": 201509, ""3"": 203503, ""4"": 204507}"
65673754,82,21,2711,8230,-35,5,"{""0"": 120403, ""1"": 202505, ""2"": 201527, ""3"": 203408, ""4"": 204417}"
65673754,90,11,38863,8169,-50,7,"{""0"": 118405, ""1"": 202503, ""2"": 201422, ""3"": 203410, ""4"": 204419}"
65673754,7,2,0,8273,-50,7,"{""0"": 111402, ""1"": 202416, ""2"": 201537, ""3"": 205405, ""4"": 204401}"
65673754,31,7,8693,8085,70,2,"{""0"": 114701, ""1"": 202509, ""2"": 201518, ""3"": 205501, ""4"": 204504}"
65673754,17,5,6,8099,60,3,"{""0"": 112702, ""1"": 202511, ""2"": 201503, ""3"": 205502, ""4"": 204505}"
65673754,2,10,0,8308,-48,6,"{""0"": 117406, ""1"": 202523, ""2"": 201404, ""3"": 203502, ""4"": 204507}"
65673435,43,5,0,7828,61,1,"{""0"": 112503, ""1"": 202511, ""2"": 201503, ""3"": 203510, ""4"": 204505}"
65673435,46,16,7987,8283,-42,8,"{""0"": 102409, ""1"": 202525, ""2"": 201501, ""3"": 203407, ""4"": 204402}"
65673435,15,5,16800,8426,15,4,"{""0"": 112407, ""1"": 202511, ""2"": 201503, ""3"": 205504, ""4"": 204513}"
65673435,71,14,0,7630,-88,8,"{""0"": 105407, ""1"": 202422, ""2"": 201524, ""3"": 205308, ""4"": 204402}"
65673435,89,9,0,8185,57,1,"{""0"": 116503, ""1"": 202508, ""2"": 201503, ""3"": 205505, ""4"": 204410}"
65673435,31,7,0,7769,87,2,"{""0"": 114701, ""1"": 202509, ""2"": 202528, ""3"": 205501, ""4"": 204509}"
65673435,25,11,88,8193,83,2,"{""0"": 118404, ""1"": 202529, ""2"": 201525, ""3"": 205408, ""4"": 204507}"
65673435,71,14,1757,8365,-42,5,"{""0"": 105408, ""1"": 202524, ""2"": 201419, ""3"": 203508, ""4"": 204417}"
65673435,79,8,41406,8458,-44,8,"{""0"": 115406, ""1"": 202501, ""2"": 201503, ""3"": 205201, ""4"": 204419}"
65673435,71,14,1757,8179,-48,7,"{""0"": 105408, ""1"": 202524, ""2"": 201524, ""3"": 203508, ""4"": 204417}"
65673435,75,22,574,8317,-48,7,"{""0"": 121503, ""1"": 202503, ""2"": 201507, ""3"": 203510, ""4"": 204406}"
65673435,88,3,6942,7717,21,4,"{""0"": 108504, ""1"": 202521, ""2"": 201537, ""3"": 705607, ""4"": 204418}"
65673435,8,22,0,8329,57,1,"{""0"": 121504, ""1"": 202510, ""2"": 201521, ""3"": 205501, ""4"": 204504}"
65673435,89,9,8431,7796,-36,5,"{""0"": 116406, ""1"": 202104, ""2"": 201526, ""3"": 203510, ""4"": 204419}"
65673435,83,6,0,7894,-46,7,"{""0"": 113405, ""1"": 202503, ""2"": 705620, ""3"": 705619, ""4"": 204505}"
65673435,90,11,29139,8017,34,3,"{""0"": 118702, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204410}"
65673435,46,16,0,8146,32,3,"{""0"": 102504, ""1"": 202509, ""2"": 201501, ""3"": 205408, ""4"": 204507}"
65673435,29,1,11951,8184,-40,5,"{""0"": 110502, ""1"": 202503, ""2"": 201405, ""3"": 203506, ""4"": 204503}"
65673435,53,14,2973,8292,32,3,"{""0"": 105408, ""1"": 202407, ""2"": 201537, ""3"": 705607, ""4"": 204409}"
65673435,39,21,2505,8208,-26,6,"{""0"": 120401, ""1"": 202505, ""2"": 201506, ""3"": 203415, ""4"": 204504}"
65673435,84,18,16786,8379,-28,6,"{""0"": 103503, ""1"": 202406, ""2"": 201418, ""3"": 203503, ""4"": 204416}"
65673435,2,9,0,7764,-22,6,"{""0"": 116406, ""1"": 202503, ""2"": 205503, ""3"": 203501, ""4"": 204419}"
65673435,82,21,2711,8213,17,4,"{""0"": 120405, ""1"": 202505, ""2"": 201527, ""3"": 203408, ""4"": 204417}"
65673435,79,8,8007,8376,81,2,"{""0"": 115504, ""1"": 202209, ""2"": 201503, ""3"": 203510, ""4"": 204405}"
65673295,5,5,45080,8180,-53,6,"{""0"": 112302, ""1"": 202412, ""2"": 201526, ""3"": 203501, ""4"": 204406}"
65673295,11,18,0,7959,-27,4,"{""0"": 103507, ""1"": 202524, ""2"": 201528, ""3"": 203503, ""4"": 204407}"
65673295,87,24,1962,7947,-49,7,"{""0"": 130401, ""1"": 202307, ""2"": 201409, ""3"": 203410, ""4"": 204406}"
65673295,31,7,0,7854,-51,6,"{""0"": 114401, ""1"": 202418, ""2"": 201421, ""3"": 205501, ""4"": 204416}"
65673295,68,1,18616,8240,-53,6,"{""0"": 110406, ""1"": 202522, ""2"": 201413, ""3"": 203402, ""4"": 204401}"
65673295,89,9,8431,8341,-20,5,"{""0"": 116406, ""1"": 202501, ""2"": 201526, ""3"": 203506, ""4"": 204419}"
65673295,46,16,0,8212,-16,3,"{""0"": 102701, ""1"": 202515, ""2"": 201501, ""3"": 205408, ""4"": 204502}"
65673295,70,6,13140,7782,-12,3,"{""0"": 113502, ""1"": 202523, ""2"": 201525, ""3"": 203509, ""4"": 204504}"
65673295,44,25,9436,8290,-16,3,"{""0"": 131506, ""1"": 202507, ""2"": 201537, ""3"": 705607, ""4"": 204409}"
65673295,89,9,8431,7843,-47,7,"{""0"": 116406, ""1"": 202501, ""2"": 201405, ""3"": 203506, ""4"": 204419}"
65673295,1,18,0,8363,-31,4,"{""0"": 103503, ""1"": 202505, ""2"": 202528, ""3"": 203408, ""4"": 204507}"
65673295,32,5,4717,8287,35,2,"{""0"": 112406, ""1"": 202509, ""2"": 201518, ""3"": 205501, ""4"": 204504}"
